transfer,Texh,TAM,CTLA4,CAF,FFT,NRS,NetBio,TIDE,CKS,NFT,PD1,GeneBio,IFNG,PDL1,IS,PGM,CD8,IMPRES,CTL,MIAS,GEP,ICA,PFT,CIS,LFT,Teff
Gide$\mapsto$Liu,0.3881294284100959,0.3817534695124532,0.4941691516603465,0.376490395705613,0.467212505473479,0.4396679937936887,0.431377144785526,0.3541813991304577,0.4690762304511529,0.4671209623923188,0.4200753204029864,0.4417532109257652,0.4427280312393221,0.4013114235740612,0.4437337991245043,0.4608653944606812,0.4474543782876705,0.5080676380500873,0.4667348029831709,0.4670215693034515,0.4445619064572298,0.4779618287447229,0.489009091568826,0.4562448858993153,0.5356156108023227,0.4522275698770757
Ravi-1$\mapsto$Allen,0.2713948973855409,0.2947326377111444,0.4557892457913202,0.3034688131682782,0.4834783981750821,0.2636268527678204,0.2910066841902587,0.9999999999999998,0.4373925779837901,0.4711077334202468,0.3965479856057681,0.4039885907078285,0.4604693901332982,0.3669200769047782,0.3913046882184203,0.6075810429680399,0.4260056683534974,0.5805166098269546,0.501631763214827,0.4086108084018267,0.443357617651673,0.4403066717115185,0.4093559871041311,0.4344258523245071,0.6993391626777332,0.4359394628899478
IMmotion150$\mapsto$Freeman,0.5194691358392269,0.5430642230968655,0.3597326197477346,0.4758650503703081,0.4163301661794077,0.3255147336610444,0.4062426917576941,0.4485542335498657,0.4184505298958592,0.5063146516982558,0.4294562213198115,0.4647656271962382,0.4624410232036255,0.4012911710006098,0.4502177504461016,0.4685532643478719,0.4638628874285559,0.4053733123130406,0.4226406552910742,0.590692579457789,0.5732956728376987,0.4565250822676064,0.3926275092304589,0.4365644427432852,0.4239278775148865,0.4360127203175511
Liu$\mapsto$Freeman,0.2785676989571777,0.5430642230968655,0.3597326197477346,0.323727745261087,0.4070155122088116,0.3255147336610444,0.435183618244353,0.4485542335498657,0.4184505298958592,0.4628727158416454,0.4294562213198115,0.4584673745825706,0.4624410232036255,0.4012911710006098,0.4502177504461016,0.4904091683551895,0.4638628874285559,0.4053733123130406,0.4226406552910742,0.590692579457789,0.5732956728376987,0.4565250822676064,0.5552936311935672,0.4365644427432852,0.6635286121321886,0.4360127203175511
Zhao$\mapsto$Freeman,0.5194691358392269,0.5430642230968655,0.3597326197477346,0.323727745261087,0.4528345114850954,0.5363888997349116,0.5045047742388085,0.4080948684293335,0.5285990078272454,0.3834229902976743,0.4294562213198115,0.4288246394660266,0.4624410232036255,0.4012911710006098,0.4698625493905318,0.5775105277209923,0.4831907590491349,0.4053733123130406,0.4226406552910742,0.590692579457789,0.5732956728376987,0.4565250822676064,0.3110291040497778,0.4365644427432852,0.2663477999318698,0.4360127203175511
Liu$\mapsto$Ravi-1,0.3419210895630156,0.4065924100520486,0.4962943447717439,0.3183123777264228,0.3400090230863595,0.4134455887907141,0.363772699230081,0.3285650318374259,0.5103780212094062,0.3159672964085386,0.5188059462968262,0.4292256000808404,0.4961916295675634,0.5277488799890673,0.5273407414643457,0.495721801204935,0.4569523918969137,0.4517043261792984,0.4738980217597379,0.4819408092550696,0.5444060747088393,0.4518039913072578,0.5568149917136037,0.4680739636345671,0.5290793791161613,0.547054162075877
Allen$\mapsto$Liu,0.3881294284100959,0.3817534695124532,0.4941691516603465,0.4226810136590659,0.4965022598059955,0.4396679937936887,0.4630268564336963,0.3541813991304577,0.4690762304511529,0.4776441339699464,0.4200753204029864,0.443593545869108,0.4427280312393221,0.4013114235740612,0.4437337991245043,0.4402182752381175,0.4474543782876705,0.5080676380500873,0.4667348029831709,0.4670215693034515,0.4445619064572298,0.4779618287447229,0.5462845794911819,0.4562448858993153,0.5576034035682614,0.4522275698770757
Riaz$\mapsto$Liu,0.3881294284100959,0.3817534695124532,0.4941691516603465,0.376490395705613,0.4799159076241248,0.4396679937936887,0.4827505609359555,0.3541813991304577,0.4690762304511529,0.5004361161475606,0.4200753204029864,0.4474177805725459,0.4427280312393221,0.4013114235740612,0.4437337991245043,0.4650656424568098,0.4474543782876705,0.5080676380500873,0.4667348029831709,0.4670215693034515,0.4445619064572298,0.4779618287447229,0.558897028044478,0.4562448858993153,0.584794338005592,0.4522275698770757
Freeman$\mapsto$Ravi-1,0.376813546316939,0.4065924100520486,0.4962943447717439,0.453151360572129,0.3449326241654396,0.4525744079145707,0.4777011996838158,0.3285650318374259,0.5103780212094062,0.3455009836564795,0.5188059462968262,0.4124609735357262,0.3137168516880398,0.3556156140577867,0.5273407414643457,0.4973595562113831,0.4569523918969137,0.6862745098039216,0.4738980217597379,0.4819408092550696,0.5444060747088393,0.4518039913072578,0.483817302706619,0.4680739636345671,0.4467401482142203,0.547054162075877
Hugo$\mapsto$Freeman,0.5194691358392269,0.5430642230968655,0.3769512707137388,0.4758650503703081,0.4799628893390605,0.5363888997349116,0.5368045059288161,0.4485542335498657,0.5285990078272454,0.2942305465259013,0.4418538289821858,0.2873542616044919,0.5064588090128904,0.4012911710006098,0.4698625493905318,0.5866983102543633,0.4831907590491349,0.4053733123130406,0.4944349147711413,0.590692579457789,0.3003536376769119,0.4930111550582424,0.256035264780885,0.5683038619232504,0.3743426681921864,0.4821166432947616
Riaz$\mapsto$Ravi-1,0.3419210895630156,0.3269371674350586,0.4962943447717439,0.453151360572129,0.3516931132453792,0.4134455887907141,0.4316140787157941,0.4960329954195095,0.5103780212094062,0.4133415150741559,0.5188059462968262,0.4525132948866708,0.4961916295675634,0.5277488799890673,0.5273407414643457,0.4829161574693884,0.4569523918969137,0.4517043261792984,0.4738980217597379,0.4819408092550696,0.5444060747088393,0.4518039913072578,0.4337826267489608,0.4680739636345671,0.4003604151940122,0.547054162075877
Kim$\mapsto$Freeman,0.2785676989571777,0.5430642230968655,0.3597326197477346,0.4758650503703081,0.6428987662022895,0.3255147336610444,0.6773233063114777,0.4485542335498657,0.4184505298958592,0.48175500405786,0.4294562213198115,0.4678590615396725,0.4624410232036255,0.4012911710006098,0.4502177504461016,0.3806539592111057,0.4638628874285559,0.3613108206245461,0.4226406552910742,0.590692579457789,0.5732956728376987,0.4565250822676064,0.5044132202220437,0.4365644427432852,0.5108244781024426,0.4360127203175511
Rose$\mapsto$Allen,0.2713948973855409,0.2947326377111444,0.4557892457913202,0.3034688131682782,0.342486951918176,0.389156353339984,0.3571969189112638,0.9999999999999998,0.4373925779837901,0.5428440333745168,0.3965479856057681,0.4281068939022187,0.4604693901332982,0.3669200769047782,0.3913046882184203,0.6325352554222523,0.4260056683534974,0.5805166098269546,0.501631763214827,0.4086108084018267,0.443357617651673,0.4403066717115185,0.7362542385375201,0.4344258523245071,0.5591512170345122,0.4359394628899478
Rose$\mapsto$Freeman,0.5194691358392269,0.5430642230968655,0.3597326197477346,0.4758650503703081,0.4007348463516436,0.3255147336610444,0.703528010326256,0.4080948684293335,0.4184505298958592,0.520495663672747,0.4294562213198115,0.4651499650805761,0.4624410232036255,0.4012911710006098,0.4502177504461016,0.5136609531201322,0.4638628874285559,0.4053733123130406,0.4226406552910742,0.590692579457789,0.5732956728376987,0.4565250822676064,0.4789040536299307,0.4365644427432852,0.3818794459318051,0.4360127203175511
Miao$\mapsto$Zhao,0.4942999379653646,0.5934074541026413,0.4322477529455863,0.4877865065247436,0.3226298393029202,0.4192909599472944,0.5342966739302811,0.4665054982347473,0.5243690341150234,0.4952878793189798,0.4618923912344964,0.4237471066557631,0.5259050422792331,0.4782604547291462,0.524003723900642,0.2899836546516174,0.4472861926104288,0.4387603305785124,0.5363481976087521,0.391815954654248,0.4887452335382285,0.584476131672714,0.339527762993542,0.4846797813785448,0.3928477411824461,0.5717240999298415
Liu$\mapsto$Kim,0.371504892265229,0.6022762260554694,0.3459863752248608,0.1889879591632586,0.1732250870661249,0.4436600344189059,0.3061182018995986,0.2877939057728535,0.6692514737154831,0.2666020770492242,0.4853138051798854,0.5583467092496576,0.627120666040977,0.550174113185994,0.756882476076555,0.3319185845752906,0.6209649062885536,0.2020054141764668,0.6250148063517863,0.4354309793498847,0.7166611420422397,0.6018607237864719,0.4254606044251705,0.5025217171135594,0.325005987674893,0.7634327604240956
Hugo$\mapsto$Gide,0.4467918435253173,0.4888206211340609,0.4280779000839547,0.5630006913594986,0.452259085283571,0.42681159831892,0.468378815038239,0.4650191098718611,0.3837433814990278,0.4484789949883557,0.3949637126579196,0.3801820227026868,0.3901482890752339,0.8475842136255771,0.4008915082682017,0.5560446748922195,0.380683315602902,0.5822241462241462,0.3968376249585322,0.7609212762705659,0.3764080003015742,0.3829954357971201,0.5192553705878763,0.3884477764664846,0.4713783614554229,0.3832508564415181
Ravi-1$\mapsto$Freeman,0.5194691358392269,0.5430642230968655,0.3597326197477346,0.4758650503703081,0.5479380964995066,0.5363888997349116,0.4621027102298415,0.4080948684293335,0.4184505298958592,0.521102294917832,0.4294562213198115,0.4666073554086603,0.4624410232036255,0.4012911710006098,0.4502177504461016,0.5077912441254232,0.4638628874285559,0.4053733123130406,0.4226406552910742,0.590692579457789,0.5732956728376987,0.4565250822676064,0.4621373248211483,0.4365644427432852,0.4270443141039093,0.4360127203175511
Snyder$\mapsto$Zhao,0.4942999379653646,0.3266030460767303,0.3921537644294897,0.5348333080360822,0.4122503802095758,0.4192909599472944,0.65245098174368,0.4665054982347473,0.4594011056495454,0.3942367101949176,0.4903387976519836,0.4579210537053266,0.4772920501570815,0.693693094922552,0.4698402843602552,0.375659794621664,0.4472861926104288,0.5838998682476942,0.4649976124123202,0.391815954654248,0.4887452335382285,0.4936736035155007,0.342191873653743,0.4846797813785448,0.5042377822905607,0.4676969357044676
Allen$\mapsto$Ravi-1,0.3419210895630156,0.3269371674350586,0.4962943447717439,0.3183123777264228,0.399618995215531,0.4134455887907141,0.3593811846484697,0.4960329954195095,0.5103780212094062,0.3041285538485687,0.5188059462968262,0.4581494986345279,0.4961916295675634,0.5277488799890673,0.5273407414643457,0.5000785470003982,0.4569523918969137,0.4517043261792984,0.4738980217597379,0.4819408092550696,0.5444060747088393,0.4518039913072578,0.6390486560407286,0.4680739636345671,0.7023372586899274,0.547054162075877
Gide$\mapsto$Allen,0.3809956593714955,0.4128444915220205,0.4557892457913202,0.3034688131682782,0.4322625333595113,0.389156353339984,0.4245998418105077,0.9999999999999998,0.4373925779837901,0.5295687431722992,0.3965479856057681,0.4223703328298207,0.4604693901332982,0.3669200769047782,0.3913046882184203,0.474202997006557,0.4260056683534974,0.5805166098269546,0.501631763214827,0.4086108084018267,0.443357617651673,0.4403066717115185,0.7074340618820023,0.4344258523245071,0.640500850485193,0.4359394628899478
Choueiri$\mapsto$Zhao,0.4942999379653646,0.3266030460767303,0.4322477529455863,0.4877865065247436,0.3920863134738733,0.4192909599472944,0.5105890195662922,0.4665054982347473,0.5243690341150234,0.4784377215491766,0.4903387976519836,0.4465038721640767,0.4772920501570815,0.693693094922552,0.4698402843602552,0.4946861014415071,0.4472861926104288,0.4387603305785124,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.2923409685280395,0.4846797813785448,0.3500487279403443,0.4676969357044676
IMVigor210$\mapsto$Freeman,0.5194691358392269,0.5430642230968655,0.3597326197477346,0.4758650503703081,0.5719583650380752,0.5363888997349116,0.436101641292742,0.4080948684293335,0.4184505298958592,0.5608016543003687,0.4294562213198115,0.4647656271962382,0.4624410232036255,0.4012911710006098,0.4502177504461016,0.3831125264965941,0.4638628874285559,0.4053733123130406,0.4226406552910742,0.590692579457789,0.5732956728376987,0.4565250822676064,0.5562988161778485,0.4365644427432852,0.5684624619851534,0.4360127203175511
Gide$\mapsto$Ravi-1,0.3419210895630156,0.3269371674350586,0.4962943447717439,0.453151360572129,0.5067868392139923,0.4134455887907141,0.4426163808898863,0.4960329954195095,0.5103780212094062,0.4308079721048554,0.5188059462968262,0.4448122052751349,0.4961916295675634,0.5277488799890673,0.5273407414643457,0.483501399139279,0.4569523918969137,0.4517043261792984,0.4738980217597379,0.4819408092550696,0.5444060747088393,0.4518039913072578,0.5848671568972167,0.4680739636345671,0.5074786451484888,0.547054162075877
Ravi-2$\mapsto$Gide,0.4467918435253173,0.4888206211340609,0.4280779000839547,0.5630006913594986,0.431131518921692,0.42681159831892,0.4919173652435195,0.7629087002851073,0.3837433814990278,0.6217903324928101,0.3949637126579196,0.3990547754745766,0.3901482890752339,0.8475842136255771,0.4008915082682017,0.6119062582617772,0.380683315602902,0.5822241462241462,0.3968376249585322,0.3895698402717028,0.3764080003015742,0.3829954357971201,0.4866304165654848,0.3884477764664846,0.6036273888901115,0.3832508564415181
Freeman$\mapsto$Kim,0.2663554315805319,0.6022762260554694,0.3459863752248608,0.6177596502104107,0.4331149553684061,0.263063495417637,0.623578818038863,0.2877939057728535,0.6692514737154831,0.2686690502748876,0.4853138051798854,0.4518680113712603,0.1784518516130005,0.1739746734560769,0.756882476076555,0.3390576519032747,0.6209649062885536,0.6333333333333333,0.6250148063517863,0.4354309793498847,0.7166611420422397,0.6018607237864719,0.5189812630287669,0.5025217171135594,0.3425066314220124,0.7634327604240956
IMmotion150$\mapsto$Ravi-1,0.376813546316939,0.4065924100520486,0.4962943447717439,0.453151360572129,0.4487403907446187,0.4134455887907141,0.6183314746914517,0.3285650318374259,0.5103780212094062,0.4881090767349281,0.5188059462968262,0.4590224729959991,0.4961916295675634,0.5277488799890673,0.5273407414643457,0.4764868879320251,0.4569523918969137,0.4517043261792984,0.4738980217597379,0.4819408092550696,0.5444060747088393,0.4518039913072578,0.5546931515299738,0.4680739636345671,0.5500248683772269,0.547054162075877
Rose$\mapsto$Ravi-1,0.376813546316939,0.4065924100520486,0.4962943447717439,0.453151360572129,0.5016333978210328,0.4134455887907141,0.4630714637346443,0.4960329954195095,0.5103780212094062,0.4979343293613247,0.5188059462968262,0.4594012499325363,0.4961916295675634,0.5277488799890673,0.5273407414643457,0.4953536322880371,0.4569523918969137,0.4517043261792984,0.4738980217597379,0.4819408092550696,0.5444060747088393,0.4518039913072578,0.5432888517780358,0.4680739636345671,0.4976623411832387,0.547054162075877
Riaz$\mapsto$Kim,0.371504892265229,0.1781832246897572,0.3459863752248608,0.6177596502104107,0.1790157193795221,0.4436600344189059,0.291878963329881,0.2550148051211219,0.6692514737154831,0.6248605117427792,0.4853138051798854,0.6043568755382257,0.627120666040977,0.550174113185994,0.756882476076555,0.293565901866558,0.6209649062885536,0.2020054141764668,0.6250148063517863,0.4354309793498847,0.7166611420422397,0.6018607237864719,0.39319977718498,0.5025217171135594,0.4115248010356565,0.7634327604240956
Allen$\mapsto$Kim,0.371504892265229,0.1781832246897572,0.3459863752248608,0.1889879591632586,0.220742999455484,0.4436600344189059,0.1760639835173481,0.2550148051211219,0.6692514737154831,0.5637880461990369,0.4853138051798854,0.6412143128966558,0.627120666040977,0.550174113185994,0.756882476076555,0.3596369996014305,0.6209649062885536,0.2020054141764668,0.6250148063517863,0.4354309793498847,0.7166611420422397,0.6018607237864719,0.6659907208678725,0.5025217171135594,0.6121509887532586,0.7634327604240956
Kim$\mapsto$Ravi-1,0.3419210895630156,0.4065924100520486,0.4962943447717439,0.453151360572129,0.6105660233645017,0.4134455887907141,0.5214255489616557,0.3285650318374259,0.5103780212094062,0.4421391865521727,0.5188059462968262,0.4576010710718849,0.4961916295675634,0.5277488799890673,0.5273407414643457,0.4599444344073866,0.4569523918969137,0.3328059211232772,0.4738980217597379,0.4819408092550696,0.5444060747088393,0.4518039913072578,0.6682990694100093,0.4680739636345671,0.6793740226665463,0.547054162075877
IMVigor210$\mapsto$Ravi-1,0.376813546316939,0.4065924100520486,0.4962943447717439,0.453151360572129,0.4434367278161417,0.4525744079145707,0.487263714857555,0.4960329954195095,0.5103780212094062,0.5009336563074016,0.5188059462968262,0.4593139477312721,0.4961916295675634,0.5277488799890673,0.5273407414643457,0.394629512782342,0.4569523918969137,0.4517043261792984,0.4738980217597379,0.4819408092550696,0.5444060747088393,0.4518039913072578,0.6742502914153172,0.4680739636345671,0.6564289874364547,0.547054162075877
Freeman$\mapsto$Zhao,0.5504481809899766,0.5934074541026413,0.4322477529455863,0.5348333080360822,0.3670526980993488,0.4958989227799113,0.4221278249281376,0.4665054982347473,0.4594011056495454,0.4209232838806438,0.4903387976519836,0.4491657524190656,0.5259050422792331,0.4782604547291462,0.4698402843602552,0.7108384415097052,0.4472861926104288,0.72,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.3246517047729128,0.4846797813785448,0.3533176353492008,0.4676969357044676
Riaz$\mapsto$Zhao,0.4942999379653646,0.3266030460767303,0.4322477529455863,0.5348333080360822,0.4958943628770413,0.4192909599472944,0.4767857508328665,0.7357147063520582,0.4594011056495454,0.3635295998369457,0.4903387976519836,0.4472861926104288,0.4772920501570815,0.693693094922552,0.4698402843602552,0.6401939710487142,0.4472861926104288,0.5838998682476942,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.4338638212336495,0.4846797813785448,0.4878348611730689,0.4676969357044676
Gide$\mapsto$Kim,0.371504892265229,0.1781832246897572,0.3459863752248608,0.6177596502104107,0.5705709617078424,0.4436600344189059,0.3348192254636743,0.2550148051211219,0.6692514737154831,0.4944981064045708,0.4853138051798854,0.5761685619237107,0.627120666040977,0.550174113185994,0.756882476076555,0.2949087484972942,0.6209649062885536,0.2020054141764668,0.6250148063517863,0.4354309793498847,0.7166611420422397,0.6018607237864719,0.6404536682787457,0.5025217171135594,0.6172472885220344,0.7634327604240956
Miao$\mapsto$Hugo,0.6168089927745379,0.7242133019935982,0.4520421321435926,0.3798701885900701,0.4221152782588661,0.4892929504297598,0.3800968009047831,0.5832588842453178,0.6376048621629765,0.43097516049514,0.4853083180699376,0.5510116355047777,0.5991744264341998,0.4536481414774974,0.5390918080292132,0.4022751874989486,0.511961401364032,0.4597338935574229,0.6552820704140578,0.4668660262574676,0.5285977372605067,0.664180047414356,0.4254031813047398,0.4875385182637168,0.4370878450794633,0.641991780648613
Choueiri$\mapsto$Hugo,0.6168089927745379,0.4149442329032449,0.4520421321435926,0.3798701885900701,0.6658075620032142,0.4892929504297598,0.5188970788063989,0.5832588842453178,0.6376048621629765,0.4800779210512302,0.5086113575411549,0.5108521307327025,0.5007141597324255,0.5756774660358348,0.562936699097822,0.5845410397133735,0.511961401364032,0.4597338935574229,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.571035085125354,0.4875385182637168,0.5100028788085728,0.5190242257843646
Liu$\mapsto$Hugo,0.6168089927745379,0.7242133019935982,0.4520421321435926,0.3798701885900701,0.625247424144483,0.4892929504297598,0.4339851304013948,0.5832588842453178,0.5364894996806977,0.4557914235581629,0.5086113575411549,0.4837886554263254,0.5007141597324255,0.5756774660358348,0.562936699097822,0.7079965668450947,0.511961401364032,0.5166427775123428,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.3747555178904813,0.4875385182637168,0.5200339385499496,0.5190242257843646
Miao$\mapsto$Gide,0.7139925727400414,0.4888206211340609,0.7181432847492443,0.5438516713300401,0.6452189717675441,0.7501611336151341,0.4935310769402347,0.4650191098718611,0.3837433814990278,0.4765428677651041,0.3949637126579196,0.5977441676724984,0.3901482890752339,0.4038082987364799,0.4008915082682017,0.5349398050724138,0.8579128515612521,0.496770075023932,0.3968376249585322,0.3895698402717028,0.3764080003015742,0.3829954357971201,0.5081927274387749,0.8295955432229817,0.5609904438714974,0.3832508564415181
IMVigor210$\mapsto$Zhao,0.5504481809899766,0.5934074541026413,0.4322477529455863,0.5348333080360822,0.443784204373694,0.4958989227799113,0.4226356531169365,0.7357147063520582,0.4594011056495454,0.5488036259328125,0.4903387976519836,0.4465038721640767,0.4772920501570815,0.693693094922552,0.4698402843602552,0.3447668649855565,0.4472861926104288,0.5838998682476942,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.6394430569430569,0.4846797813785448,0.6427519148615987,0.4676969357044676
Allen$\mapsto$Zhao,0.4942999379653646,0.3266030460767303,0.4322477529455863,0.4877865065247436,0.4828639158348283,0.4192909599472944,0.553069037578454,0.7357147063520582,0.4594011056495454,0.61297155102023,0.4903387976519836,0.4465038721640767,0.4772920501570815,0.693693094922552,0.4698402843602552,0.7517066827455935,0.4472861926104288,0.5838998682476942,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.5092587854678067,0.4846797813785448,0.5864914126277763,0.4676969357044676
IMmotion150$\mapsto$Kim,0.2663554315805319,0.6022762260554694,0.3459863752248608,0.6177596502104107,0.3779963197715736,0.4436600344189059,0.3088069163195535,0.2877939057728535,0.6692514737154831,0.6113917900674194,0.4853138051798854,0.6180905415391889,0.627120666040977,0.550174113185994,0.756882476076555,0.286510731030019,0.6209649062885536,0.2020054141764668,0.6250148063517863,0.4354309793498847,0.7166611420422397,0.6018607237864719,0.7502367952004977,0.5025217171135594,0.6328222001661018,0.7634327604240956
Allen$\mapsto$Hugo,0.6168089927745379,0.4149442329032449,0.4520421321435926,0.3798701885900701,0.5345600911202414,0.4892929504297598,0.6568417568229598,0.6117529405413518,0.5364894996806977,0.4196934685845662,0.5086113575411549,0.5108521307327025,0.5007141597324255,0.5756774660358348,0.562936699097822,0.7557746618967845,0.511961401364032,0.5166427775123428,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.5979049678205014,0.4875385182637168,0.5743605931328274,0.5190242257843646
Gide$\mapsto$Zhao,0.4942999379653646,0.3266030460767303,0.4322477529455863,0.5348333080360822,0.6623247273725742,0.4192909599472944,0.4636089200460858,0.7357147063520582,0.4594011056495454,0.5313741303185312,0.4903387976519836,0.4522465100707462,0.4772920501570815,0.693693094922552,0.4698402843602552,0.692583051006964,0.4472861926104288,0.5838998682476942,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.5782692596622803,0.4846797813785448,0.6226132164763328,0.4676969357044676
Kim$\mapsto$Zhao,0.4942999379653646,0.5934074541026413,0.4322477529455863,0.5348333080360822,0.4772400901920353,0.4192909599472944,0.5425826140456459,0.4665054982347473,0.4594011056495454,0.5305459041462296,0.4903387976519836,0.4484535156578377,0.4772920501570815,0.693693094922552,0.4698402843602552,0.7755657852248762,0.4472861926104288,0.4387603305785124,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.7554808173422726,0.4846797813785448,0.6255933028959344,0.4676969357044676
Ravi-1$\mapsto$Zhao,0.5504481809899766,0.5934074541026413,0.4322477529455863,0.5348333080360822,0.5609813473712322,0.4958989227799113,0.4085574421282151,0.7357147063520582,0.4594011056495454,0.4101125943597553,0.4903387976519836,0.447034206029819,0.4772920501570815,0.693693094922552,0.4698402843602552,0.6863546607565746,0.4472861926104288,0.5838998682476942,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.4799310317390568,0.4846797813785448,0.6181304601131387,0.4676969357044676
IMmotion150$\mapsto$Zhao,0.5504481809899766,0.5934074541026413,0.4322477529455863,0.5348333080360822,0.5085180556382939,0.4192909599472944,0.5180543715466744,0.4665054982347473,0.4594011056495454,0.4362429544510211,0.4903387976519836,0.4465038721640767,0.4772920501570815,0.693693094922552,0.4698402843602552,0.6223487574129868,0.4472861926104288,0.5838998682476942,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.6801839684250752,0.4846797813785448,0.7765721628654362,0.4676969357044676
Gide$\mapsto$Hugo,0.6168089927745379,0.4149442329032449,0.4520421321435926,0.8131092984365872,0.5201364281717338,0.4892929504297598,0.5360487412788483,0.6117529405413518,0.5364894996806977,0.4815162649034373,0.5086113575411549,0.4909970542667574,0.5007141597324255,0.5756774660358348,0.562936699097822,0.5983449738744505,0.511961401364032,0.5166427775123428,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.5912768206528902,0.4875385182637168,0.4590573949224652,0.5190242257843646
IMVigor210$\mapsto$Kim,0.2663554315805319,0.6022762260554694,0.3459863752248608,0.6177596502104107,0.5380163437562863,0.263063495417637,0.6367030302603732,0.2550148051211219,0.6692514737154831,0.5162962172409846,0.4853138051798854,0.61612904056453,0.627120666040977,0.550174113185994,0.756882476076555,0.2125296601650611,0.6209649062885536,0.2020054141764668,0.6250148063517863,0.4354309793498847,0.7166611420422397,0.6018607237864719,0.8157446855976268,0.5025217171135594,0.6213299365020379,0.7634327604240956
Ravi-1$\mapsto$Kim,0.2663554315805319,0.6022762260554694,0.3459863752248608,0.6177596502104107,0.5971025058597733,0.263063495417637,0.5935865671315941,0.2550148051211219,0.6692514737154831,0.2394478596971329,0.4853138051798854,0.6462547732768321,0.627120666040977,0.550174113185994,0.756882476076555,0.3329277526103207,0.6209649062885536,0.2020054141764668,0.6250148063517863,0.4354309793498847,0.7166611420422397,0.6018607237864719,0.7182925734396324,0.5025217171135594,0.887229434186671,0.7634327604240956
Hugo$\mapsto$Zhao,0.5504481809899766,0.5934074541026413,0.3921537644294897,0.5348333080360822,0.5663674225229677,0.4958989227799113,0.4063525842144492,0.4665054982347473,0.5243690341150234,0.3123005337180743,0.4618923912344964,0.6629489025691407,0.5259050422792331,0.693693094922552,0.524003723900642,0.7580297821607982,0.593635607168889,0.5838998682476942,0.5363481976087521,0.5984161101594011,0.4887452335382285,0.584476131672714,0.3990006123907052,0.4981242622186894,0.6034058265904593,0.5717240999298415
Rose$\mapsto$Kim,0.2663554315805319,0.6022762260554694,0.3459863752248608,0.6177596502104107,0.5729437328011154,0.4436600344189059,0.4832193409185108,0.2550148051211219,0.6692514737154831,0.662919348357945,0.4853138051798854,0.6361685484758913,0.627120666040977,0.550174113185994,0.756882476076555,0.3283515017840699,0.6209649062885536,0.2020054141764668,0.6250148063517863,0.4354309793498847,0.7166611420422397,0.6018607237864719,0.7127514454144889,0.5025217171135594,0.5508671222669501,0.7634327604240956
Liu$\mapsto$Zhao,0.4942999379653646,0.5934074541026413,0.4322477529455863,0.4877865065247436,0.6006389818784275,0.4192909599472944,0.6377241737376008,0.4665054982347473,0.4594011056495454,0.6923463030624463,0.4903387976519836,0.4458200418021726,0.4772920501570815,0.693693094922552,0.4698402843602552,0.675626393808212,0.4472861926104288,0.5838998682476942,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.6510497164931874,0.4846797813785448,0.6628112935657693,0.4676969357044676
Snyder$\mapsto$Hugo,0.6168089927745379,0.4149442329032449,0.7437263738273896,0.8131092984365872,0.6089881685673154,0.4892929504297598,0.4123880677899917,0.5832588842453178,0.5364894996806977,0.6337574913842149,0.5086113575411549,0.4836464761770032,0.5007141597324255,0.5756774660358348,0.562936699097822,0.5256107522753918,0.511961401364032,0.5166427775123428,0.4934001164915246,0.4668660262574676,0.5285977372605067,0.4555474819746593,0.5293804767110154,0.4875385182637168,0.5688183993733192,0.5190242257843646
Rose$\mapsto$Zhao,0.5504481809899766,0.5934074541026413,0.4322477529455863,0.5348333080360822,0.4787767556429831,0.4192909599472944,0.5956218483340389,0.7357147063520582,0.4594011056495454,0.5613485310155607,0.4903387976519836,0.4484535156578377,0.4772920501570815,0.693693094922552,0.4698402843602552,0.6863546607565746,0.4472861926104288,0.5838998682476942,0.4649976124123202,0.5984161101594011,0.678375896172339,0.4936736035155007,0.7492028280066557,0.4846797813785448,0.5316025788097155,0.4676969357044676
Ravi-2$\mapsto$Zhao,0.5504481809899766,0.5934074541026413,0.3921537644294897,0.5348333080360822,0.6516361775092302,0.4958989227799113,0.557737175236334,0.7357147063520582,0.5243690341150234,0.4074045101167006,0.4618923912344964,0.4269573525420697,0.5259050422792331,0.693693094922552,0.524003723900642,0.3108893903300803,0.593635607168889,0.5838998682476942,0.5363481976087521,0.391815954654248,0.4887452335382285,0.584476131672714,0.8355501300412368,0.4981242622186894,0.8124886759111358,0.5717240999298415
